src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
185.122.204.50,140.116.82.33,57638,10529,6,2023-04-09 14:42:08,205225.0,847.8499208186138,14.618102083079547,9.745401388719698,4.872700694359849,2,1,120,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,58.0,2.8284271247461903,8.0,40,20,20,2,102612.5,205184.0,41.0,102571.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,58.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,2,1,120,54
140.116.82.33,185.125.188.62,44172,443,6,2023-04-09 14:42:12,216010.0,999.9537058469515,13.888245914540994,9.258830609693995,4.629415304846997,2,1,156,60,90.0,66.0,78.0,12.0,60.0,60.0,60.0,0.0,90,60,72.0,12.96148139681572,168.0,40,20,20,1,108005.0,215960.0,50.0,107955.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,72.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,60.0,0,2,1,156,60
140.116.82.33,185.125.188.62,44182,443,6,2023-04-09 14:42:14,212233.0,1017.7493603727978,14.135407782955525,9.423605188637017,4.711802594318509,2,1,156,60,90.0,66.0,78.0,12.0,60.0,60.0,60.0,0.0,90,60,72.0,12.96148139681572,168.0,40,20,20,1,106116.5,212183.0,50.0,106066.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,72.0,3820,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,60.0,0,2,1,156,60
140.116.82.33,185.125.188.62,44198,443,6,2023-04-09 14:42:14,213154.0,1013.3518488979798,14.074331234694164,9.38288748979611,4.691443744898055,2,1,156,60,90.0,66.0,78.0,12.0,60.0,60.0,60.0,0.0,90,60,72.0,12.96148139681572,168.0,40,20,20,1,106577.0,213110.0,44.0,106533.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,72.0,3984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,60.0,0,2,1,156,60
140.116.82.33,1.1.1.1,55236,53,17,2023-04-09 14:42:18,7078.0,51992.08816049732,282.56569652444193,141.28284826222097,141.28284826222097,1,1,100,268,100.0,100.0,100.0,0.0,268.0,268.0,268.0,0.0,268,100,184.0,84.0,7056.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,184.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,268.0,0,1,1,100,268
140.116.82.33,1.1.1.1,42149,53,17,2023-04-09 14:42:19,6970.0,49354.37589670015,286.94404591104734,143.47202295552367,143.47202295552367,1,1,100,244,100.0,100.0,100.0,0.0,244.0,244.0,244.0,0.0,244,100,172.0,72.0,5184.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,172.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,244.0,0,1,1,100,244
140.116.82.33,185.125.190.48,42852,80,6,2023-04-09 14:42:19,647859.0,1367.5815262271576,13.891911665964354,7.71772870331353,6.174182962650824,5,4,425,461,153.0,66.0,85.0,34.140884581393024,255.0,66.0,115.25,80.7507739900987,255,66,98.44444444444444,61.413192775767484,3771.5802469135797,100,80,20,1,80982.375,216072.0,15.0,104446.65731359896,432247.0,216119.0,147.0,108061.75,107913.7977076495,432076.0,216268.0,15.0,144025.33333333334,101830.86790141562,0,0,0,0,1,0,0,0,0,0,0,0.8,98.44444444444444,64240,509,215923.0,215636.0,215779.5,143.5,215925.0,215463.0,215723.66666666666,193.2206568206987,0.0,0.0,0.0,0.0,0.0,0.0,85.0,115.25,0,5,4,425,461
140.116.82.33,140.116.82.56,2223,49944,6,2023-04-09 14:42:28,46696.0,3212.2665752955286,42.83022100394038,21.41511050197019,21.41511050197019,1,1,90,60,90.0,90.0,90.0,0.0,60.0,60.0,60.0,0.0,90,60,75.0,15.0,225.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,3832,8193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,60.0,0,1,1,90,60
106.75.190.68,140.116.82.33,58914,6082,6,2023-04-09 14:42:36,18.0,6333333.333333333,111111.11111111111,55555.555555555555,55555.555555555555,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
140.116.82.33,140.116.82.56,2223,50014,6,2023-04-09 14:42:47,43548.0,3444.4750620005507,45.92633416000734,22.96316708000367,22.96316708000367,1,1,90,60,90.0,90.0,90.0,0.0,60.0,60.0,60.0,0.0,90,60,75.0,15.0,225.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,9019,8194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,60.0,0,1,1,90,60
128.14.209.46,140.116.82.33,24161,8080,6,2023-04-09 14:42:48,313506.0,555.0133011808387,9.569194847945493,6.379463231963663,3.1897316159818314,2,1,120,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,58.0,2.8284271247461903,8.0,40,20,20,2,156753.0,313471.0,35.0,156718.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,58.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,2,1,120,54
202.95.12.28,140.116.82.33,47233,9123,6,2023-04-09 14:42:54,33.0,3454545.454545454,60606.0606060606,30303.0303030303,30303.0303030303,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
165.22.10.172,140.116.82.33,45970,9195,6,2023-04-09 14:43:03,12.0,9500000.0,166666.66666666666,83333.33333333333,83333.33333333333,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
45.148.10.241,140.116.82.33,14290,123,17,2023-04-09 14:43:10,0.0,0,0,0,0,1,0,60,0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,60,60,60.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0,1,0,60,0
223.111.175.16,140.116.82.33,42690,3116,6,2023-04-09 14:43:21,18.0,7111111.111111111,111111.11111111111,55555.555555555555,55555.555555555555,1,1,74,54,74.0,74.0,74.0,0.0,54.0,54.0,54.0,0.0,74,54,64.0,10.0,100.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,64.0,29200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,54.0,0,1,1,74,54
140.116.82.33,140.116.82.56,2223,50217,6,2023-04-09 14:43:28,119858809.0,1247.7681135643522,9.769828432051249,4.897428940746441,4.872399491304807,587,584,96430,53126,1514.0,54.0,164.27597955706986,282.459963215943,786.0,60.0,90.96917808219177,53.35676391507299,1514,54,127.71648163962425,206.77839115899562,42757.3030503026,11740,11680,20,560,102443.4264957265,496403.0,0.0,165813.6028852988,119818097.0,538392.0,0.0,204467.74232081912,223298.7823680064,119850978.0,523402.99999999994,9.0,205576.29159519725,194275.30101021944,0,0,0,0,1,0,0,0,0,0,0,0.9948892674616695,127.71648163962425,10751,8189,493463.0,4508.0,340906.23333333334,163814.26716717592,488592.0,5454.0,193773.82954545456,173372.47285822144,11193.333333333334,7.666666666666667,0.0,0.0,163804878.0487805,0.0,164.27597955706986,90.96917808219177,0,587,584,96430,53126
60.249.231.25,140.116.82.33,62546,2223,6,2023-04-09 14:43:29,120215481.0,783.0938180083479,5.12413205750098,2.47056367058083,2.6535683869201505,297,319,21230,72910,790.0,66.0,71.48148148148148,59.387336340928215,1514.0,66.0,228.55799373040753,389.30115296844156,1514,66,152.82467532467533,293.8449903472362,86344.87835216733,5940,6380,20,4,195472.3268292683,541122.0,0.0,196843.10621408265,119911457.0,1418627.0,0.0,405106.27364864864,212251.59047119087,119803989.0,544881.0,0.0,376742.1037735849,195431.99238319858,0,0,0,0,1,0,0,0,0,0,0,1.0740740740740742,152.82467532467533,16369,4705,535190.0,3823.0,341184.13857677905,131848.67137233962,537363.0,6074.0,338519.2185185185,147575.7444699489,0.0,0.0,17270.666666666668,105.66666666666667,0.0,432.95377178969255,71.48148148148148,228.55799373040753,0,297,319,21230,72910
192.0.91.230,140.116.82.33,30994,80,6,2023-04-09 14:43:45,37.0,3243243.2432432435,54054.05405405405,27027.027027027027,27027.027027027027,1,1,66,54,66.0,66.0,66.0,0.0,54.0,54.0,54.0,0.0,66,54,60.0,6.0,36.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,60.0,42340,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,54.0,0,1,1,66,54
140.116.82.33,140.116.82.56,2223,50176,6,2023-04-09 14:44:13,48115.0,3117.5309155149125,41.56707887353216,20.78353943676608,20.78353943676608,1,1,90,60,90.0,90.0,90.0,0.0,60.0,60.0,60.0,0.0,90,60,75.0,15.0,225.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,3969,8192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,60.0,0,1,1,90,60
185.122.204.50,140.116.82.33,57638,27582,6,2023-04-09 14:44:49,205195.0,847.9738785058116,14.620239284582958,9.746826189721972,4.873413094860986,2,1,120,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,58.0,2.8284271247461903,8.0,40,20,20,2,102597.5,205159.0,36.0,102561.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,58.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,2,1,120,54
23.225.163.155,140.116.82.33,33954,8598,6,2023-04-09 14:45:16,13.0,8769230.76923077,153846.15384615384,76923.07692307692,76923.07692307692,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
154.198.211.134,140.116.82.33,51286,9045,6,2023-04-09 14:45:17,34.0,3352941.1764705884,58823.529411764706,29411.764705882353,29411.764705882353,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
140.116.82.33,140.116.82.56,2223,49944,6,2023-04-09 14:45:28,50868.0,2948.808681292758,39.31744908390344,19.65872454195172,19.65872454195172,1,1,90,60,90.0,90.0,90.0,0.0,60.0,60.0,60.0,0.0,90,60,75.0,15.0,225.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,3832,8193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,60.0,0,1,1,90,60
140.116.82.33,140.116.82.56,2223,50217,6,2023-04-09 14:45:29,85384134.0,2049.3737161988433,13.53881506838261,6.75769575645049,6.7811193119321205,577,579,102618,72366,1514.0,54.0,177.8474870017331,281.6552786248118,1258.0,60.0,124.98445595854922,138.7790011397492,1514,54,151.37024221453288,223.47553053453566,49941.31274769219,11540,11580,20,528,73925.65714285715,524830.0,0.0,141531.01724404277,85337447.0,532802.0,0.0,148155.28993055556,201958.85608620098,85376763.0,529292.0,1.0,147710.66262975777,178233.64393828996,0,0,0,0,1,0,0,0,0,0,0,1.0034662045060658,151.37024221453288,10751,8191,521810.0,3401.0,275760.6085271318,182983.53035045887,522033.0,5073.0,167512.76235294118,162924.7104498704,7407.0,7.5,1518.5,4.75,5329735.5639503505,549882.3103385841,177.8474870017331,124.98445595854922,0,577,579,102618,72366
60.249.231.25,140.116.82.33,62546,2223,6,2023-04-09 14:45:29,85025790.0,487.96959134399106,5.163139325138879,2.5521668190322018,2.6109725061066764,217,222,15166,26324,798.0,66.0,69.88940092165899,49.69795152071552,1514.0,110.0,118.57657657657657,94.31302581685428,1514,66,94.51025056947609,79.44519613403622,6311.539188775484,4340,4440,20,2,194122.80821917808,540215.0,3.0,188542.71986359323,85025790.0,1013209.0,3.0,393637.9166666667,208396.84891656632,84816824.0,544258.0,3.0,383786.5339366516,175723.99690736472,0,0,0,0,1,0,0,0,0,0,0,1.023041474654378,94.51025056947609,16369,4705,527428.0,4749.0,315992.4070351759,137083.86660532845,536279.0,5120.0,307773.56585365854,155218.75198514565,0.0,0.0,5810.0,110.5,0.0,137.1257452524636,69.88940092165899,118.57657657657657,0,217,222,15166,26324
185.224.128.17,140.116.82.33,34079,1111,6,2023-04-09 14:45:44,15.0,7600000.0,133333.33333333334,66666.66666666667,66666.66666666667,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,65535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
140.116.82.33,140.116.82.56,2223,50014,6,2023-04-09 14:45:47,41565.0,3608.8054853843378,48.11740647179117,24.058703235895585,24.058703235895585,1,1,90,60,90.0,90.0,90.0,0.0,60.0,60.0,60.0,0.0,90,60,75.0,15.0,225.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,9019,8193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,60.0,0,1,1,90,60
27.124.5.119,140.116.82.33,40308,9144,6,2023-04-09 14:45:55,34.0,3352941.1764705884,58823.529411764706,29411.764705882353,29411.764705882353,1,1,60,54,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,20,20,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,1024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,1,1,60,54
